operation, data structure, listSize, seed, iteration, run count, total time, avg time
PT,linkedlist,45000,0,0,3,252.4549543,84.15165143333333,0,1,3,252.78072219999999,84.26024073333333,0,2,3,253.2871434,84.42904779999999,0,3,3,253.24767530000003,84.41589176666668,0,4,3,253.853861,84.61795366666666,0,5,3,255.1293605,85.04312016666667,0,6,3,252.814802,84.27160066666666,0,7,3,254.252351,84.75078366666666,0,8,3,253.5169821,84.5056607,0,9,3,252.9738013,84.32460043333333
PT,tree,500,0,0,1,0.1431537,0.1431537,0,1,1,0.1082315,0.1082315,0,2,1,0.1070191,0.1070191,0,3,1,0.1024062,0.1024062,0,4,1,0.1106665,0.1106665,0,5,1,0.1032043,0.1032043,0,6,1,0.1111228,0.1111228,0,7,1,0.1118003,0.1118003,0,8,1,0.107517,0.107517,0,9,1,0.1049017,0.1049017
PT,tree,50000,0,0,3,1.2679474000000002,0.42264913333333337,0,1,3,1.1999114,0.39997046666666664,0,2,3,1.1684323,0.38947743333333334,0,3,3,1.1386819,0.3795606333333333,0,4,3,1.1904606000000002,0.39682020000000007,0,5,3,1.1800155,0.39333850000000004,0,6,3,1.1989264,0.3996421333333333,0,7,3,1.2254784,0.40849280000000004,0,8,3,1.2128011,0.40426703333333336,0,9,3,1.1850276,0.3950092
EN,array,45000,0,0,3,2.6064196,0.8688065333333334,0,1,3,2.4658453,0.8219484333333332,0,2,3,2.572187,0.8573956666666667,0,3,3,2.4844433,0.8281477666666667,0,4,3,2.6979742,0.8993247333333333,0,5,3,2.5604587,0.8534862333333333,0,6,3,2.5624959,0.8541653,0,7,3,2.5630775999999997,0.8543591999999999,0,8,3,2.4932216,0.8310738666666667,0,9,3,2.5616762,0.8538920666666666
EN,linkedlist,50000,0,0,3,358.7898644,119.59662146666666,0,1,3,359.1945248,119.73150826666667,0,2,3,358.156863999,119.385621333,0,3,3,357.588592799,119.19619759966668,0,4,3,356.8559139,118.95197130000001,0,5,3,356.91640729899996,118.97213576633332,0,6,3,360.553789001,120.18459633366666,0,7,3,355.7682225,118.5894075,0,8,3,359.2754756,119.75849186666666,0,9,3,362.09727280000004,120.69909093333335
PT,linkedlist,10,0,0,2,0.2005439,0.10027195,0,1,2,0.1790192,0.0895096,0,2,2,0.19468960000000002,0.09734480000000001,0,3,2,0.2247021,0.11235105,0,4,2,0.19209759999999998,0.09604879999999999,0,5,2,0.1958895,0.09794475,0,6,2,0.1838919,0.09194595,0,7,2,0.1861979,0.09309895,0,8,2,0.1851203,0.09256015,0,9,2,0.18639319999999998,0.09319659999999999
DE,linkedlist,45000,0,0,3,253.634122,84.54470733333333,0,1,3,254.413149,84.804383,0,2,3,247.0889086,82.36296953333333,0,3,3,254.0968524,84.69895079999999,0,4,3,252.501477,84.167159,0,5,3,249.01021480000003,83.00340493333334,0,6,3,252.9528221,84.31760736666666,0,7,3,253.6295244,84.5431748,0,8,3,254.7288527,84.90961756666667,0,9,3,253.87341529999998,84.62447176666666
EN,array,10,0,0,2,0.1970601,0.09853005,0,1,2,0.183873,0.0919365,0,2,2,0.1809065,0.09045325,0,3,2,0.17670750000000002,0.08835375000000001,0,4,2,0.21581099999999998,0.10790549999999999,0,5,2,0.17907440000000002,0.08953720000000001,0,6,2,0.17959219999999998,0.08979609999999999,0,7,2,0.1871099,0.09355495,0,8,2,0.1710816,0.0855408,0,9,2,0.1772009,0.08860045
DE,tree,50000,0,0,3,1.5950252999999999,0.5316751,0,1,3,1.626446701,0.5421489003333334,0,2,3,1.718225,0.5727416666666666,0,3,3,1.6476625,0.5492208333333334,0,4,3,1.5867161000000003,0.5289053666666668,0,5,3,1.6006215990000001,0.533540533,0,6,3,1.637478501,0.545826167,0,7,3,1.7330746,0.5776915333333333,0,8,3,1.8046453,0.6015484333333333,0,9,3,1.592706701,0.5309022336666667
EN,linkedlist,10,0,0,2,0.1828807,0.09144035,0,1,2,0.1768612,0.0884306,0,2,2,0.1759542,0.0879771,0,3,2,0.1866761,0.09333805,0,4,2,0.18508259999999999,0.09254129999999999,0,5,2,0.17756919999999998,0.08878459999999999,0,6,2,0.1816461,0.09082305,0,7,2,0.178042,0.089021,0,8,2,0.1864052,0.0932026,0,9,2,0.18602449999999998,0.09301224999999999
DE,tree,500,0,0,1,0.1231874,0.1231874,0,1,1,0.1075459,0.1075459,0,2,1,0.1142842,0.1142842,0,3,1,0.1166153,0.1166153,0,4,1,0.1167087,0.1167087,0,5,1,0.1211522,0.1211522,0,6,1,0.1174192,0.1174192,0,7,1,0.1130577,0.1130577,0,8,1,0.1162077,0.1162077,0,9,1,0.1077168,0.1077168
EN,linkedlist,45000,0,0,3,252.59707080000004,84.19902360000002,0,1,3,243.8714675,81.29048916666666,0,2,3,251.6092334,83.86974446666666,0,3,3,254.5911155,84.86370516666666,0,4,3,258.5174621,86.17248736666666,0,5,3,252.1076737,84.03589123333333,0,6,3,253.71984199999997,84.57328066666666,0,7,3,253.7446936,84.58156453333334,0,8,3,252.91027809999997,84.30342603333332,0,9,3,250.970336,83.65677866666667
EN,tree,45000,0,0,3,0.9566771,0.31889236666666665,0,1,3,0.9463312,0.31544373333333336,0,2,3,0.9385405,0.31284683333333335,0,3,3,1.6011671,0.5337223666666667,0,4,3,0.9232664999999999,0.30775549999999996,0,5,3,0.9477005999999999,0.31590019999999996,0,6,3,0.9626268,0.3208756,0,7,3,0.9729426000000001,0.32431420000000005,0,8,3,0.960977,0.3203256666666667,0,9,3,0.9559692,0.3186564
DE,tree,10,0,0,2,0.2253327,0.11266635,0,1,2,0.1837476,0.0918738,0,2,2,0.18710120000000002,0.09355060000000001,0,3,2,0.18783149999999998,0.09391574999999999,0,4,2,0.1902072,0.0951036,0,5,2,0.1903443,0.09517215,0,6,2,0.1771362,0.0885681,0,7,2,0.19674170000000002,0.09837085000000001,0,8,2,0.184201,0.0921005,0,9,2,0.2124846,0.1062423
PT,tree,10,0,0,2,0.2065534,0.1032767,0,1,2,0.1828213,0.09141065,0,2,2,0.2089538,0.1044769,0,3,2,0.1972633,0.09863165,0,4,2,0.1899846,0.0949923,0,5,2,0.20175690000000002,0.10087845000000001,0,6,2,0.1772898,0.0886449,0,7,2,0.1846785,0.09233925,0,8,2,0.19395269999999998,0.09697634999999999,0,9,2,0.1896413,0.09482065
EN,array,50000,0,0,3,2.8948893,0.9649631,0,1,3,2.8752959000000002,0.9584319666666667,0,2,3,2.7799173,0.9266391,0,3,3,2.801871901,0.9339573003333334,0,4,3,2.8287645,0.9429215000000001,0,5,3,2.7756237,0.9252079000000001,0,6,3,2.852962501,0.9509875003333333,0,7,3,2.8134426,0.9378142,0,8,3,2.820142,0.9400473333333333,0,9,3,2.7842765,0.9280921666666666
DE,linkedlist,500,0,0,1,0.1187958,0.1187958,0,1,1,0.1073929,0.1073929,0,2,1,0.1058538,0.1058538,0,3,1,0.1182993,0.1182993,0,4,1,0.1064299,0.1064299,0,5,1,0.1359985,0.1359985,0,6,1,0.1235349,0.1235349,0,7,1,0.1133742,0.1133742,0,8,1,0.143183,0.143183,0,9,1,0.1076498,0.1076498
DE,array,45000,0,0,3,2.9313659999999997,0.9771219999999999,0,1,3,2.9987039,0.9995679666666667,0,2,3,2.9596183,0.9865394333333333,0,3,3,2.9562226000000003,0.9854075333333334,0,4,3,2.9111029999999998,0.9703676666666666,0,5,3,2.9929317,0.9976439,0,6,3,2.9309335,0.9769778333333333,0,7,3,2.9644562,0.9881520666666667,0,8,3,2.8744015000000003,0.9581338333333335,0,9,3,2.8985612,0.9661870666666666
DE,linkedlist,50000,0,0,3,359.60532309999996,119.86844103333333,0,1,3,356.5685312,118.85617706666666,0,2,3,357.72715350100003,119.24238450033334,0,3,3,358.143763101,119.381254367,0,4,3,356.15486020000003,118.71828673333334,0,5,3,358.445511701,119.48183723366667,0,6,3,357.933664,119.31122133333334,0,7,3,354.840476899,118.28015896633333,0,8,3,356.391499301,118.79716643366667,0,9,3,351.2322079,117.07740263333334
PT,array,45000,0,0,3,2.6710516,0.8903505333333334,0,1,3,2.6048622,0.8682873999999999,0,2,3,2.5649161,0.8549720333333334,0,3,3,2.5707993,0.8569331,0,4,3,2.4250775,0.8083591666666666,0,5,3,2.6226878,0.8742292666666667,0,6,3,2.5240064,0.8413354666666667,0,7,3,2.5604454,0.8534818,0,8,3,2.5783126999999997,0.8594375666666666,0,9,3,2.562305,0.8541016666666666
PT,linkedlist,50000,0,0,3,340.6808087,113.56026956666666,0,1,3,360.91382350000003,120.30460783333335,0,2,3,357.5621683,119.18738943333334,0,3,3,359.7172279,119.90574263333333,0,4,3,357.5831976,119.1943992,0,5,3,359.06476449999997,119.68825483333332,0,6,3,358.4102656,119.47008853333334,0,7,3,358.2593736,119.4197912,0,8,3,352.8580247,117.61934156666666,0,9,3,347.7280364,115.90934546666666
DE,array,10,0,0,2,0.17767339999999998,0.08883669999999999,0,1,2,0.19868239999999998,0.09934119999999999,0,2,2,0.1880963,0.09404815,0,3,2,0.18793300000000002,0.09396650000000001,0,4,2,0.19317220000000002,0.09658610000000001,0,5,2,0.17564839999999998,0.08782419999999999,0,6,2,0.1833378,0.0916689,0,7,2,0.1814847,0.09074235,0,8,2,0.19490079999999999,0.09745039999999999,0,9,2,0.2152471,0.10762355
EN,tree,50000,0,0,3,1.1195396,0.37317986666666664,0,1,3,1.1513746989999998,0.3837915663333333,0,2,3,1.1373383,0.37911276666666666,0,3,3,1.1285221,0.3761740333333334,0,4,3,1.140211901,0.38007063366666666,0,5,3,1.2493509,0.4164503,0,6,3,1.1763919,0.39213063333333337,0,7,3,1.148796699,0.382932233,0,8,3,1.179657401,0.39321913366666666,0,9,3,1.1543324,0.3847774666666666
PT,linkedlist,500,0,0,1,0.0952301,0.0952301,0,1,1,0.1084112,0.1084112,0,2,1,0.1058411,0.1058411,0,3,1,0.1089023,0.1089023,0,4,1,0.1179936,0.1179936,0,5,1,0.1178308,0.1178308,0,6,1,0.1066667,0.1066667,0,7,1,0.1059723,0.1059723,0,8,1,0.1100801,0.1100801,0,9,1,0.1070531,0.1070531
EN,tree,500,0,0,1,0.0992203,0.0992203,0,1,1,0.1120702,0.1120702,0,2,1,0.0985711,0.0985711,0,3,1,0.1067514,0.1067514,0,4,1,0.1034432,0.1034432,0,5,1,0.107387,0.107387,0,6,1,0.1120836,0.1120836,0,7,1,0.1086287,0.1086287,0,8,1,0.1091478,0.1091478,0,9,1,0.1205467,0.1205467
PT,tree,45000,0,0,3,0.949115,0.31637166666666666,0,1,3,1.0197233,0.3399077666666667,0,2,3,0.9843009999999999,0.32810033333333327,0,3,3,0.9372598,0.31241993333333334,0,4,3,0.9782173,0.3260724333333333,0,5,3,0.9679732,0.3226577333333333,0,6,3,1.0213250999999999,0.34044169999999996,0,7,3,0.9853211,0.32844036666666665,0,8,3,1.0245285,0.34150949999999997,0,9,3,0.9534803000000001,0.3178267666666667
EN,array,500,0,0,1,0.1102882,0.1102882,0,1,1,0.1383862,0.1383862,0,2,1,0.1011035,0.1011035,0,3,1,0.1007419,0.1007419,0,4,1,0.1065228,0.1065228,0,5,1,0.1043637,0.1043637,0,6,1,0.1049314,0.1049314,0,7,1,0.1027604,0.1027604,0,8,1,0.1077368,0.1077368,0,9,1,0.1030638,0.1030638
PT,array,10,0,0,2,0.22985239999999998,0.11492619999999999,0,1,2,0.1871119,0.09355595,0,2,2,0.2234309,0.11171545,0,3,2,0.197116,0.098558,0,4,2,0.20067849999999998,0.10033924999999999,0,5,2,0.18951990000000002,0.09475995000000001,0,6,2,0.1862153,0.09310765,0,7,2,0.18381229999999998,0.09190614999999999,0,8,2,0.18082700000000002,0.09041350000000001,0,9,2,0.1736412,0.0868206
EN,tree,10,0,0,2,0.1886006,0.0943003,0,1,2,0.1973217,0.09866085,0,2,2,0.19608140000000002,0.09804070000000001,0,3,2,0.1848262,0.0924131,0,4,2,0.1989942,0.0994971,0,5,2,0.1789232,0.0894616,0,6,2,0.1808804,0.0904402,0,7,2,0.18716850000000002,0.09358425000000001,0,8,2,0.1871046,0.0935523,0,9,2,0.1812908,0.0906454
PT,array,50000,0,0,3,2.9506536,0.9835512,0,1,3,2.8664358,0.9554786000000001,0,2,3,2.8031723,0.9343907666666667,0,3,3,2.8286607,0.9428869,0,4,3,2.8143173,0.9381057666666667,0,5,3,2.7877342,0.9292447333333334,0,6,3,2.7767529,0.9255843,0,7,3,2.7978085999999998,0.9326028666666666,0,8,3,2.8113395,0.9371131666666667,0,9,3,2.7823957,0.9274652333333333
DE,linkedlist,10,0,0,2,0.1819099,0.09095495,0,1,2,0.20785,0.103925,0,2,2,0.19996229999999998,0.09998114999999999,0,3,2,0.1947092,0.0973546,0,4,2,0.1924763,0.09623815,0,5,2,0.1838059,0.09190295,0,6,2,0.1811661,0.09058305,0,7,2,0.1920612,0.0960306,0,8,2,0.1801524,0.0900762,0,9,2,0.22484969999999999,0.11242484999999999
PT,array,500,0,0,1,0.1028733,0.1028733,0,1,1,0.1052187,0.1052187,0,2,1,0.103519,0.103519,0,3,1,0.1097506,0.1097506,0,4,1,0.1020369,0.1020369,0,5,1,0.1096057,0.1096057,0,6,1,0.1030517,0.1030517,0,7,1,0.1296438,0.1296438,0,8,1,0.1112892,0.1112892,0,9,1,0.1073327,0.1073327
EN,linkedlist,500,0,0,1,0.100736,0.100736,0,1,1,0.126195,0.126195,0,2,1,0.1062808,0.1062808,0,3,1,0.1045115,0.1045115,0,4,1,0.1055032,0.1055032,0,5,1,0.1101703,0.1101703,0,6,1,0.1175418,0.1175418,0,7,1,0.1375891,0.1375891,0,8,1,0.1494332,0.1494332,0,9,1,0.1058749,0.1058749
DE,tree,45000,0,0,3,1.371608,0.45720266666666665,0,1,3,1.3849241,0.4616413666666667,0,2,3,1.3699116,0.4566372,0,3,3,1.3395258,0.44650860000000003,0,4,3,1.3749396,0.45831320000000003,0,5,3,1.4093092999999999,0.46976976666666664,0,6,3,1.3753545,0.4584515,0,7,3,1.364098,0.45469933333333334,0,8,3,1.3498447999999998,0.4499482666666666,0,9,3,1.4134126999999999,0.4711375666666666
DE,array,50000,0,0,3,3.2992298,1.0997432666666667,0,1,3,3.3210843,1.1070281,0,2,3,3.2195828,1.0731942666666667,0,3,3,3.3072071000000003,1.1024023666666667,0,4,3,3.322869601,1.1076232003333333,0,5,3,3.3549167009999996,1.118305567,0,6,3,3.291977799,1.097325933,0,7,3,3.238678,1.0795593333333333,0,8,3,3.3888279,1.1296093,0,9,3,3.4111782,1.1370594
DE,array,500,0,0,1,0.1090171,0.1090171,0,1,1,0.1619534,0.1619534,0,2,1,0.0973708,0.0973708,0,3,1,0.1158884,0.1158884,0,4,1,0.1021039,0.1021039,0,5,1,0.1304131,0.1304131,0,6,1,0.1016265,0.1016265,0,7,1,0.1548174,0.1548174,0,8,1,0.1165022,0.1165022,0,9,1,0.1131857,0.1131857
